id,age,country,language,personality,reading_habits,favourite_genres,patience
ID1863,45,Brazil,Portuguese,Ambivert,Monthly,Romance,Moderate
ID1864,38,Germany,German,Introvert,Daily,Fantasy,Moderate
ID1865,36,United States,English,Ambivert,Several times a week,Self-Help,High
ID1866,44,France,French,Extrovert,Several times a week,Mystery & Thriller,Moderate
ID1867,29,Italy,Italian,Extrovert,Daily,Mystery & Thriller,High
ID1868,20,Spain,Spanish,Extrovert,Rarely,Fantasy,Moderate
ID1869,42,United Kingdom,English,Introvert,Several times a week,Romance,Moderate
ID1870,59,Italy,Italian,Ambivert,Daily,Fiction,High
ID1871,44,India,Hindi,Extrovert,Several times a week,Fiction,Moderate
ID1872,18,India,Hindi,Introvert,Weekly,Fantasy,Moderate
ID1873,36,Germany,German,Introvert,Weekly,Poetry,Moderate
ID1874,56,India,Hindi,Extrovert,Daily,Mystery & Thriller,High
ID1875,35,Nigeria,English,Ambivert,Weekly,Comics & Graphic Novels,Moderate
ID1876,49,China,Mandarin Chinese,Ambivert,Rarely,Biography & Memoir,Low
ID1877,61,Germany,German,Extrovert,Monthly,Biography & Memoir,Low
ID1878,19,France,French,Ambivert,Daily,Fiction,Moderate
ID1879,69,China,Mandarin Chinese,Introvert,Monthly,Science Fiction,Moderate
ID1880,30,United Arab Emirates,Arabic,Ambivert,Several times a week,Romance,Moderate
ID1881,22,Nigeria,English,Introvert,Weekly,Fiction,High
ID1882,30,Brazil,Portuguese,Extrovert,Weekly,Science & Technology,High
ID1883,20,Canada,English,Introvert,Weekly,Biography & Memoir,Moderate
ID1884,32,France,French,Extrovert,Weekly,Romance,Moderate
ID1885,62,Germany,German,Extrovert,Several times a week,Self-Help,High
ID1886,48,India,Hindi,Ambivert,Several times a week,Biography & Memoir,High
ID1887,34,Mexico,Spanish,Ambivert,Several times a week,Comics & Graphic Novels,Moderate
ID1888,72,Germany,German,Introvert,Several times a week,Fiction,Moderate
ID1889,48,Canada,English,Extrovert,Several times a week,Mystery & Thriller,High
ID1890,33,India,Hindi,Extrovert,Daily,Mystery & Thriller,Low
ID1891,55,Netherlands,Dutch,Introvert,Several times a week,Fantasy,High
ID1892,25,South Korea,Korean,Introvert,Daily,Science Fiction,Moderate
ID1893,22,United Kingdom,English,Extrovert,Daily,History,Low
ID1894,25,United States,English,Extrovert,Rarely,Fiction,High
ID1895,60,Canada,English,Extrovert,Several times a week,Fiction,High
ID1896,64,India,Hindi,Introvert,Weekly,Biography & Memoir,High
ID1897,35,Spain,Spanish,Extrovert,Several times a week,Poetry,Moderate
ID1898,41,United Kingdom,English,Introvert,Several times a week,Fiction,High
ID1899,52,India,Hindi,Ambivert,Monthly,Mystery & Thriller,High
ID1900,54,United States,English,Extrovert,Several times a week,Romance,Moderate
ID1901,27,Canada,English,Ambivert,Weekly,Science Fiction,High
ID1902,48,United States,English,Introvert,Weekly,Science Fiction,Moderate
ID1903,22,India,Hindi,Introvert,Several times a week,Science & Technology,High
ID1904,59,Spain,Spanish,Ambivert,Daily,Business,Low
ID1905,19,India,Hindi,Ambivert,Rarely,Poetry,Moderate
ID1906,38,Mexico,Spanish,Extrovert,Rarely,Fiction,Moderate
ID1907,57,India,Hindi,Extrovert,Several times a week,Biography & Memoir,Low
ID1908,36,Spain,Spanish,Introvert,Several times a week,Business,Moderate
ID1909,51,Germany,German,Introvert,Several times a week,Mystery & Thriller,Moderate
ID1910,68,United Kingdom,English,Introvert,Several times a week,Fantasy,Moderate
ID1911,23,Canada,English,Ambivert,Rarely,Fantasy,Moderate
ID1912,54,Canada,English,Extrovert,Several times a week,Biography & Memoir,Moderate
ID1913,41,United States,English,Ambivert,Daily,Mystery & Thriller,Moderate
ID1914,54,Italy,Italian,Extrovert,Daily,Fiction,Low
ID1915,31,United States,English,Extrovert,Weekly,Mystery & Thriller,Low
ID1916,57,India,Hindi,Extrovert,Weekly,Fiction,Moderate
ID1917,19,Spain,Spanish,Extrovert,Monthly,History,Moderate
ID1918,45,United States,English,Introvert,Several times a week,Business,High
ID1919,62,United States,English,Ambivert,Weekly,Fantasy,High
ID1920,29,India,Hindi,Extrovert,Several times a week,Fantasy,High
ID1921,47,United States,English,Extrovert,Monthly,Mystery & Thriller,Low
ID1922,31,India,Hindi,Ambivert,Daily,Science & Technology,High
ID1923,38,United States,English,Ambivert,Several times a week,Science Fiction,Low
ID1924,57,United Kingdom,English,Introvert,Monthly,Fiction,High
ID1925,56,United Arab Emirates,Arabic,Ambivert,Weekly,Science Fiction,Moderate
ID1926,45,Canada,English,Ambivert,Weekly,Romance,Low
ID1927,38,India,Hindi,Ambivert,Several times a week,Fiction,High
ID1928,41,India,Hindi,Ambivert,Several times a week,Mystery & Thriller,Moderate
ID1929,67,South Africa,English,Introvert,Monthly,Mystery & Thriller,High
ID1930,39,South Africa,English,Ambivert,Weekly,Fiction,High
ID1931,21,Canada,English,Ambivert,Rarely,Fiction,Moderate
ID1932,49,India,Hindi,Ambivert,Daily,Biography & Memoir,Low
ID1933,30,India,Hindi,Introvert,Several times a week,Fantasy,High
ID1934,48,Japan,Japanese,Introvert,Several times a week,Romance,Moderate
ID1935,54,Germany,German,Ambivert,Monthly,Poetry,Moderate
ID1936,38,Brazil,Portuguese,Ambivert,Several times a week,Mystery & Thriller,Moderate
ID1937,56,Indonesia,Indonesian,Ambivert,Daily,Biography & Memoir,Moderate
ID1938,22,India,Hindi,Introvert,Weekly,Romance,Moderate
ID1939,44,Italy,Italian,Introvert,Rarely,Self-Help,Moderate
ID1940,41,United States,English,Ambivert,Weekly,Self-Help,High
ID1941,30,Canada,English,Extrovert,Daily,Mystery & Thriller,Moderate
ID1942,48,Indonesia,Indonesian,Introvert,Several times a week,Self-Help,High
ID1943,24,United States,English,Ambivert,Rarely,Fantasy,Low
ID1944,69,Australia,English,Ambivert,Several times a week,Mystery & Thriller,High
ID1945,21,South Africa,English,Ambivert,Several times a week,Fiction,Moderate
ID1946,74,Japan,Japanese,Introvert,Several times a week,Comics & Graphic Novels,High
ID1947,73,United Kingdom,English,Introvert,Rarely,History,Moderate
ID1948,18,United States,English,Ambivert,Daily,History,Moderate
ID1949,25,Australia,English,Ambivert,Several times a week,Fiction,Moderate
ID1950,31,Germany,German,Extrovert,Daily,Fiction,Low
ID1951,28,United States,English,Extrovert,Several times a week,Self-Help,Moderate
ID1952,37,India,Hindi,Ambivert,Several times a week,Business,High
ID1953,30,China,Mandarin Chinese,Ambivert,Monthly,Fiction,Low
ID1954,72,Sweden,Swedish,Introvert,Daily,Science Fiction,Low
ID1955,45,United States,English,Introvert,Daily,Fantasy,High
ID1956,39,Netherlands,Dutch,Ambivert,Rarely,Mystery & Thriller,High
ID1957,54,Italy,Italian,Ambivert,Monthly,Romance,High
ID1958,75,India,Hindi,Ambivert,Monthly,Science & Technology,Moderate
ID1959,34,South Korea,Korean,Ambivert,Daily,Science Fiction,High
ID1960,22,Netherlands,Dutch,Introvert,Weekly,Fantasy,Low
ID1961,48,Canada,English,Extrovert,Several times a week,Business,High
ID1962,61,Nigeria,English,Ambivert,Daily,Fantasy,High
ID1963,50,Germany,German,Introvert,Weekly,Romance,Moderate
ID1964,46,United States,English,Introvert,Weekly,Science Fiction,Moderate
ID1965,58,Nigeria,English,Ambivert,Weekly,Science Fiction,Low
ID1966,45,United States,English,Ambivert,Daily,Science Fiction,Moderate
ID1967,27,Germany,German,Ambivert,Daily,Comics & Graphic Novels,Low
ID1968,41,Australia,English,Ambivert,Several times a week,Biography & Memoir,High
ID1969,69,India,Hindi,Extrovert,Daily,Biography & Memoir,High
ID1970,65,India,Hindi,Ambivert,Weekly,Biography & Memoir,Moderate
ID1971,57,France,French,Ambivert,Monthly,Mystery & Thriller,Moderate
ID1972,21,China,Mandarin Chinese,Introvert,Rarely,Fiction,High
ID1973,66,India,Hindi,Introvert,Rarely,Mystery & Thriller,Low
ID1974,33,Italy,Italian,Ambivert,Several times a week,Science Fiction,Moderate
ID1975,18,Italy,Italian,Introvert,Daily,Fiction,Moderate
ID1976,20,South Africa,English,Introvert,Weekly,Mystery & Thriller,High
ID1977,61,Brazil,Portuguese,Ambivert,Several times a week,Science Fiction,High
ID1978,66,Japan,Japanese,Extrovert,Weekly,Fantasy,Moderate
ID1979,35,United States,English,Introvert,Daily,Science Fiction,Moderate
ID1980,22,India,Hindi,Ambivert,Several times a week,Romance,Moderate
ID1981,36,United Kingdom,English,Introvert,Several times a week,Comics & Graphic Novels,Moderate
ID1982,53,South Korea,Korean,Introvert,Weekly,Business,Low
ID1983,55,Canada,English,Ambivert,Several times a week,Business,Moderate
ID1984,74,India,Hindi,Ambivert,Weekly,Fiction,Moderate
ID1985,42,Nigeria,English,Ambivert,Weekly,Poetry,Moderate
ID1986,48,China,Mandarin Chinese,Extrovert,Rarely,Fiction,Moderate
ID1987,26,China,Mandarin Chinese,Extrovert,Rarely,Fantasy,High
ID1988,53,Netherlands,Dutch,Introvert,Daily,Mystery & Thriller,Low
ID1989,33,Germany,German,Extrovert,Daily,Biography & Memoir,Moderate
ID1990,23,United States,English,Introvert,Weekly,Biography & Memoir,Moderate
ID1991,59,India,Hindi,Ambivert,Several times a week,Fiction,High
ID1992,19,Brazil,Portuguese,Introvert,Daily,Science Fiction,Low
ID1993,29,India,Hindi,Extrovert,Several times a week,Fantasy,High
ID1994,33,France,French,Extrovert,Several times a week,Fiction,High
ID1995,37,Brazil,Portuguese,Introvert,Rarely,Mystery & Thriller,Moderate
ID1996,44,India,Hindi,Introvert,Daily,Comics & Graphic Novels,Low
ID1997,73,India,Hindi,Extrovert,Daily,Biography & Memoir,Moderate
ID1998,37,Germany,German,Introvert,Several times a week,Romance,Moderate
ID1999,70,Germany,German,Extrovert,Weekly,Romance,Moderate
ID2000,52,India,Hindi,Ambivert,Daily,Fantasy,High
ID2001,51,France,French,Extrovert,Several times a week,History,Moderate
ID2002,66,France,French,Ambivert,Rarely,Fantasy,Low
ID2003,55,Japan,Japanese,Ambivert,Daily,Business,High
ID2004,64,United States,English,Ambivert,Rarely,Mystery & Thriller,High
ID2005,69,South Africa,English,Introvert,Rarely,Mystery & Thriller,Moderate
ID2006,54,Japan,Japanese,Extrovert,Weekly,Mystery & Thriller,Low
ID2007,23,China,Mandarin Chinese,Introvert,Several times a week,Mystery & Thriller,Low
ID2008,39,South Africa,English,Ambivert,Weekly,History,High
ID2009,42,United Kingdom,English,Ambivert,Weekly,Fantasy,High
ID2010,18,Canada,English,Introvert,Several times a week,Mystery & Thriller,Moderate
ID2011,54,China,Mandarin Chinese,Ambivert,Daily,Biography & Memoir,Moderate
ID2012,74,Australia,English,Ambivert,Daily,Mystery & Thriller,Moderate
ID2013,22,Italy,Italian,Introvert,Rarely,Biography & Memoir,Moderate
ID2014,60,India,Hindi,Extrovert,Daily,Mystery & Thriller,High
ID2015,49,Brazil,Portuguese,Ambivert,Rarely,Romance,High
ID2016,74,Japan,Japanese,Ambivert,Monthly,Poetry,Moderate
ID2017,26,India,Hindi,Ambivert,Several times a week,Mystery & Thriller,Moderate
ID2018,38,United States,English,Ambivert,Several times a week,History,Moderate
ID2019,64,Nigeria,English,Introvert,Daily,Fiction,Moderate
ID2020,20,India,Hindi,Introvert,Monthly,Mystery & Thriller,Moderate
ID2021,26,Italy,Italian,Extrovert,Daily,Fiction,Moderate
ID2022,42,France,French,Introvert,Several times a week,Mystery & Thriller,Moderate
ID2023,24,Italy,Italian,Extrovert,Several times a week,Mystery & Thriller,Low
ID2024,54,United States,English,Extrovert,Daily,Science Fiction,Moderate
ID2025,72,Indonesia,Indonesian,Ambivert,Daily,Science Fiction,Moderate
ID2026,67,Italy,Italian,Extrovert,Daily,Mystery & Thriller,High
ID2027,68,United Kingdom,English,Extrovert,Monthly,Business,Low
ID2028,53,Nigeria,English,Extrovert,Weekly,Fantasy,Low
ID2029,54,Canada,English,Ambivert,Several times a week,History,Moderate
ID2030,35,South Africa,English,Ambivert,Weekly,Fantasy,Moderate
ID2031,40,India,Hindi,Introvert,Weekly,Mystery & Thriller,High
ID2032,72,United Kingdom,English,Extrovert,Several times a week,Fiction,High
ID2033,71,Italy,Italian,Ambivert,Several times a week,Business,High
ID2034,54,Canada,English,Extrovert,Several times a week,Mystery & Thriller,High
ID2035,70,India,Hindi,Ambivert,Several times a week,Fiction,Moderate
ID2036,41,India,Hindi,Ambivert,Weekly,Romance,High
ID2037,20,United States,English,Extrovert,Several times a week,Fantasy,Moderate
ID2038,41,Sweden,Swedish,Ambivert,Monthly,History,Low
ID2039,74,India,Hindi,Ambivert,Daily,Fantasy,Moderate
ID2040,43,South Korea,Korean,Ambivert,Weekly,Mystery & Thriller,Low
ID2041,36,India,Hindi,Ambivert,Several times a week,Mystery & Thriller,Low
ID2042,50,South Korea,Korean,Introvert,Daily,Science & Technology,Low
ID2043,48,India,Hindi,Introvert,Rarely,Business,Moderate
ID2044,18,Australia,English,Introvert,Several times a week,Romance,Moderate
ID2045,26,Japan,Japanese,Extrovert,Weekly,Biography & Memoir,Moderate
ID2046,72,Mexico,Spanish,Extrovert,Several times a week,Fiction,High
ID2047,49,United States,English,Ambivert,Several times a week,Mystery & Thriller,Low
ID2048,44,United States,English,Introvert,Rarely,Self-Help,Moderate
ID2049,58,Canada,English,Ambivert,Several times a week,Romance,High
ID2050,21,South Africa,English,Ambivert,Weekly,Romance,Moderate
ID2051,23,United States,English,Ambivert,Weekly,Fantasy,High
ID2052,50,Brazil,Portuguese,Extrovert,Daily,Fiction,High
ID2053,22,Nigeria,English,Extrovert,Daily,History,Low
ID2054,70,India,Hindi,Ambivert,Weekly,Business,Moderate
ID2055,27,United States,English,Ambivert,Several times a week,Romance,Low
ID2056,53,Australia,English,Extrovert,Several times a week,Fantasy,High
ID2057,23,India,Hindi,Introvert,Monthly,Mystery & Thriller,High
ID2058,59,Germany,German,Ambivert,Monthly,Fantasy,Moderate
ID2059,68,United States,English,Ambivert,Weekly,Self-Help,Moderate
ID2060,42,Nigeria,English,Extrovert,Daily,Poetry,Low
ID2061,52,Germany,German,Introvert,Rarely,Self-Help,Moderate
ID2062,69,France,French,Ambivert,Several times a week,Biography & Memoir,Moderate
ID2063,39,India,Hindi,Extrovert,Weekly,Business,High
ID2064,55,Brazil,Portuguese,Ambivert,Rarely,Science Fiction,Moderate
ID2065,34,India,Hindi,Ambivert,Daily,Science Fiction,Low
ID2066,73,India,Hindi,Extrovert,Daily,Science & Technology,Moderate
ID2067,31,Mexico,Spanish,Extrovert,Weekly,Fantasy,Moderate
ID2068,68,Italy,Italian,Extrovert,Daily,Fiction,Moderate
ID2069,32,Nigeria,English,Introvert,Daily,Fiction,Moderate
ID2070,54,India,Hindi,Introvert,Several times a week,Mystery & Thriller,Moderate
ID2071,43,China,Mandarin Chinese,Extrovert,Rarely,Fiction,Moderate
ID2072,20,Nigeria,English,Ambivert,Weekly,Fantasy,Moderate
ID2073,69,Canada,English,Extrovert,Daily,Biography & Memoir,High
ID2074,65,Netherlands,Dutch,Ambivert,Several times a week,Comics & Graphic Novels,High
ID2075,69,United Kingdom,English,Introvert,Daily,Comics & Graphic Novels,Moderate
ID2076,63,Brazil,Portuguese,Extrovert,Several times a week,Biography & Memoir,Moderate
ID2077,48,Nigeria,English,Introvert,Weekly,History,Low
ID2078,65,India,Hindi,Extrovert,Several times a week,Fiction,High
ID2079,47,South Korea,Korean,Ambivert,Weekly,Mystery & Thriller,High
ID2080,62,India,Hindi,Ambivert,Several times a week,Fiction,High
ID2081,50,China,Mandarin Chinese,Introvert,Daily,Fiction,High
ID2082,48,China,Mandarin Chinese,Ambivert,Monthly,History,Moderate
ID2083,73,United States,English,Introvert,Daily,Science Fiction,Moderate
ID2084,36,South Korea,Korean,Ambivert,Several times a week,Science Fiction,Low
ID2085,23,India,Hindi,Ambivert,Monthly,Self-Help,Moderate
ID2086,57,India,Hindi,Ambivert,Weekly,Biography & Memoir,High
ID2087,65,India,Hindi,Introvert,Rarely,Self-Help,Moderate
ID2088,67,Spain,Spanish,Introvert,Weekly,Science Fiction,Moderate
ID2089,32,Nigeria,English,Introvert,Rarely,Self-Help,Moderate
ID2090,33,India,Hindi,Ambivert,Weekly,Self-Help,High
ID2091,37,Canada,English,Introvert,Weekly,Romance,Moderate
ID2092,53,India,Hindi,Extrovert,Daily,Romance,Low
ID2093,73,United Arab Emirates,Arabic,Extrovert,Weekly,Fantasy,Moderate
ID2094,63,Germany,German,Extrovert,Monthly,Fantasy,High
ID2095,67,Japan,Japanese,Introvert,Several times a week,Romance,Moderate
ID2096,30,United States,English,Ambivert,Weekly,Business,High
ID2097,37,Italy,Italian,Introvert,Several times a week,Fiction,Moderate
ID2098,66,India,Hindi,Extrovert,Monthly,Science Fiction,Moderate
ID2099,57,South Korea,Korean,Ambivert,Monthly,Fantasy,Moderate
ID2100,46,Spain,Spanish,Introvert,Weekly,Science Fiction,Moderate
ID2101,56,Netherlands,Dutch,Introvert,Weekly,Mystery & Thriller,Moderate
ID2102,51,United Kingdom,English,Introvert,Weekly,Self-Help,Low
ID2103,51,Canada,English,Extrovert,Rarely,Fantasy,Moderate
ID2104,32,United Kingdom,English,Introvert,Daily,Fiction,Moderate
ID2105,66,Japan,Japanese,Ambivert,Several times a week,Science Fiction,High
ID2106,37,India,Hindi,Ambivert,Weekly,Comics & Graphic Novels,High
ID2107,62,United Kingdom,English,Ambivert,Several times a week,Poetry,Moderate
ID2108,24,China,Mandarin Chinese,Ambivert,Several times a week,Business,Moderate
ID2109,44,South Africa,English,Introvert,Several times a week,Business,High
ID2110,30,India,Hindi,Extrovert,Weekly,Poetry,Low
ID2111,51,Indonesia,Indonesian,Extrovert,Several times a week,Mystery & Thriller,High
ID2112,48,Nigeria,English,Extrovert,Several times a week,Biography & Memoir,Moderate
ID2113,48,India,Hindi,Introvert,Monthly,Biography & Memoir,Moderate
ID2114,68,India,Hindi,Introvert,Rarely,Business,High
ID2115,50,Indonesia,Indonesian,Extrovert,Daily,History,Moderate
ID2116,57,Sweden,Swedish,Extrovert,Daily,History,Moderate
ID2117,48,India,Hindi,Ambivert,Several times a week,Romance,Moderate
ID2118,28,Spain,Spanish,Extrovert,Several times a week,Fiction,Moderate
ID2119,33,Japan,Japanese,Extrovert,Daily,Science & Technology,Moderate
ID2120,50,India,Hindi,Ambivert,Weekly,Fantasy,High
ID2121,32,Japan,Japanese,Introvert,Several times a week,History,Moderate
ID2122,29,South Africa,English,Extrovert,Several times a week,Business,Moderate
ID2123,46,Nigeria,English,Ambivert,Monthly,Biography & Memoir,Low
ID2124,24,Brazil,Portuguese,Ambivert,Daily,Fiction,High
ID2125,23,China,Mandarin Chinese,Ambivert,Several times a week,Science & Technology,Moderate
ID2126,74,United States,English,Ambivert,Daily,Self-Help,Moderate
ID2127,23,United States,English,Extrovert,Daily,History,Moderate
ID2128,40,India,Hindi,Extrovert,Monthly,Romance,High
ID2129,75,Canada,English,Introvert,Monthly,Fantasy,Low
ID2130,46,Australia,English,Introvert,Daily,Science & Technology,Moderate
ID2131,49,Netherlands,Dutch,Extrovert,Several times a week,Mystery & Thriller,Moderate
ID2132,62,Canada,English,Ambivert,Rarely,Science Fiction,High
ID2133,60,United States,English,Ambivert,Several times a week,Biography & Memoir,Moderate
ID2134,63,Italy,Italian,Ambivert,Monthly,Science Fiction,Moderate
ID2135,59,Brazil,Portuguese,Extrovert,Monthly,Mystery & Thriller,Moderate
ID2136,36,India,Hindi,Ambivert,Weekly,Romance,Low
ID2137,25,India,Hindi,Introvert,Several times a week,Poetry,Low
ID2138,72,India,Hindi,Ambivert,Rarely,Comics & Graphic Novels,Moderate
ID2139,50,Indonesia,Indonesian,Extrovert,Several times a week,Mystery & Thriller,Moderate
ID2140,23,South Korea,Korean,Introvert,Several times a week,Biography & Memoir,High
ID2141,44,India,Hindi,Introvert,Weekly,Fantasy,High
ID2142,32,South Africa,English,Extrovert,Daily,Mystery & Thriller,Moderate
ID2143,25,Australia,English,Ambivert,Monthly,Fantasy,Moderate
ID2144,53,Germany,German,Extrovert,Rarely,Fantasy,High
ID2145,54,Spain,Spanish,Extrovert,Several times a week,Science & Technology,Moderate
